=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.04 14:57:15 =~=~=~=~=~=~=~=~=~=~=~=
1966 272 2670 0
1966 273 2688 0
1965 272 2687 -3
1963 270 2675 -6
1966 272 2688 -3
1967 272 2691 0
1966 271 2693 0
1964 272 2692 0
1964 270 2674 0
1966 273 2665 0
1965 272 2681 -6
1966 273 2686 -9
1965 272 2688 -6
1964 271 2690 -3
1965 273 2689 0
1965 273 2687 -3
1966 272 2692 -3
1965 271 2693 -3
1964 270 2691 -6
1965 272 2691 -3
1965 272 2680 -3
1966 274 2691 -3
1964 271 2675 0
1964 270 2686 0
1965 271 2687 0
1966 274 2692 3
1965 273 2697 3
1966 271 2680 -3
1965 270 2686 3
1966 272 2687 9
1966 273 2692 6
1966 273 2688 3
1965 273 2686 0
1965 271 2684 0
1966 273 2687 0
1967 274 2688 3
1966 272 2689 3
1965 271 2692 3
1965 271 2687 3
1967 272 2690 0
1965 273 2689 0
1966 272 2691 3
1965 273 2685 3
1964 270 2675 0
1967 272 2692 0
1966 273 2687 3
1965 273 2689 3
1965 272 2670 0
1964 271 2693 3
1967 271 2689 6
1966 273 2689 6
1966 273 2690 3
1966 272 2692 0
1965 270 2690 -3
1966 273 2686 -3
1967 273 2687 -3
1967 272 2691 -6
1966 272 2691 -3
1964 270 2687 -3
1967 272 2691 -3
1967 273 2691 0
1967 273 2680 3
1966 272 2662 3
1965 271 2691 0
1967 273 2692 0
1967 273 2697 -3
1966 273 2687 0
1966 272 2690 9
1965 271 2690 6
1967 273 2728 0
1967 273 2691 3
1967 272 2693 0
1966 272 2680 -3
1964 271 2687 0
1967 273 2690 3
1967 273 2689 3
1966 273 2692 0
1966 273 2681 0
1965 271 2690 0
1966 273 2686 3
1967 273 2673 3
1967 273 2692 3
1966 272 2688 0
1965 271 2685 -3
1967 273 2692 0
1968 272 2691 3
1968 274 2687 -3
1966 273 2688 -6
1966 271 2715 3
1967 272 2678 3
1967 272 2665 -6
1968 274 2689 -6
1966 272 2691 -3
1966 270 2713 -3
1967 272 2690 0
1967 274 2687 -3
1967 273 2689 -3
1967 272 2690 0
1965 271 2661 0
1967 274 2682 0
1967 273 2693 3
1968 274 2683 9
1967 273 2681 6
1965 271 2689 3
1968 272 2686 3
1967 272 2684 0
1968 273 2679 3
1966 272 2689 3
1965 271 2687 0
1967 273 2692 0
1967 273 2696 -3
1967 273 2693 -3
1967 272 2691 3
1966 271 2687 3
1967 272 2691 0
1967 273 2667 0
1968 273 2690 -3
1967 273 2676 -3
1966 272 2669 0
1967 275 2693 0
1967 272 2685 3
1968 273 2694 3
1967 274 2692 0
1966 271 2689 0
1968 272 2688 -3
1968 272 2689 -6
1968 273 2692 -3
1967 272 2692 0
1966 271 2689 -3
1968 273 2692 -6
1968 273 2693 -6
1968 273 2683 -6
1967 273 2691 -3
1967 272 2683 -3
1967 273 2673 0
1968 273 2687 0
1969 273 2689 -3
1967 273 2685 0
1967 272 2690 0
1968 272 2689 0
1969 273 2689 0
1969 274 2687 0
1968 273 2694 -3
1968 271 2689 3
1968 273 2663 6
1968 273 2691 -3
1968 272 2696 -6
1968 272 2679 0
1967 270 2682 6
1968 273 2692 3
1969 273 2673 0
1968 273 2694 3
1967 273 2692 6
1966 270 2686 6
1969 274 2685 3
1969 273 2690 -6
1970 274 2685 -9
1969 273 2690 0
1966 271 2683 3
1969 273 2694 0
1969 273 2689 0
1969 274 2686 3
1969 274 2686 3
1967 271 2679 0
1968 273 2715 -3
1969 273 2692 0
1969 273 2690 0
1969 273 2693 -3
1967 271 2687 -3
1968 273 2692 -3
1969 272 2669 -3
1970 273 2696 0
1968 272 2686 6
1968 271 2685 0
1969 274 2686 -3
1969 274 2689 0
1969 275 2686 0
1969 273 2735 0
1967 271 2688 0
1969 274 2713 -6
1970 273 2686 -6
1969 273 2737 -3
1969 274 2683 -3
1968 272 2688 0
1969 274 2687 -3
1970 274 2689 -3
1970 273 2694 -6
1969 272 2698 -13
1967 271 2681 -13
1970 273 2692 -9
1969 274 2684 -3
1971 274 2692 0
1968 273 2690 -3
1968 272 2687 -3
1970 274 2692 -3
1969 273 2688 -6
1971 274 2691 -13
1969 274 2684 -9
1969 272 2682 -3
1971 273 2693 -3
1971 274 2692 -6
1970 273 2687 -16
1969 274 2688 -16
1968 271 2689 -13
1970 273 2693 -6
1970 273 2691 0
1970 274 2691 0
1969 273 2691 0
1968 271 2696 -3
1970 274 2689 -3
1970 273 2688 -3
1970 274 2688 -3
1970 273 2691 0
1967 272 2687 3
1970 274 2684 3
1970 274 2689 0
1971 273 2689 -3
1970 274 2688 3
1969 272 2676 6
1971 273 2687 0
1971 274 2661 0
1971 273 2732 -3
1971 274 2688 -3
1969 271 2687 3
1970 274 2685 3
1970 273 2692 -3
1971 274 2692 -3
1970 274 2662 -3
1969 272 2685 -3
1971 274 2687 0
1971 273 2686 6
1971 274 2690 6
1970 273 2689 0
1970 271 2680 3
1971 274 2687 3
1971 274 2689 0
1971 274 2690 0
1970 273 2675 0
1970 272 2685 3
1972 274 2687 9
1971 274 2690 3
1971 273 2687 -3
1970 273 2686 3
1969 272 2686 6
1971 274 2690 3
1971 275 2661 0
1971 274 2689 0
1971 274 2689 0
1970 272 2686 0
1972 273 2686 6
1972 274 2687 6
1971 274 2691 0
1971 272 2690 0
1970 272 2692 -3
1972 273 2684 -3
1971 273 2680 -3
1971 275 2692 -3
1971 274 2690 0
1970 271 2686 -3
1972 274 2693 3
1972 274 2691 13
1972 275 2692 6
1972 275 2675 0
1970 272 2690 -3
1972 273 2690 -6
1972 275 2688 0
1972 274 2691 3
1971 273 2690 0
1970 272 2686 -6
1973 274 2695 -6
1973 274 2684 0
1973 273 2696 0
1972 275 2672 0
1970 272 2686 0
1972 274 2690 0
1972 275 2690 6
1973 275 2689 6
1972 273 2684 -3
1970 273 2678 -6
1972 274 2673 0
1972 275 2686 3
1973 274 2692 3
1972 273 2685 0
1971 272 2687 -3
1972 275 2688 -999
1972 275 2683 -2953
1972 274 2665 -3543
1972 274 2686 -3239
1971 272 2689 -3052
1973 275 2687 -3239
1973 275 2685 -3399
1975 276 2688 -3412
1973 276 2675 -3222
1970 272 2694 -3082
1973 275 2692 -3482
1974 276 2679 -3656
1974 275 2696 -3143
1974 274 2688 -2839
1973 271 2695 -3626
1975 278 2692 -3972
1975 276 2680 -3239
1976 277 2682 -2803
1976 277 2691 -3496
1975 275 2685 -3669
1977 277 2689 -3073
1978 276 2689 -2886
1979 276 2693 -3449
1979 276 2683 -3566
1979 275 2679 -3283
1982 278 2674 -3142
1981 280 2682 -3309
1983 279 2684 -3452
1983 279 2675 -3409
1983 277 2674 -3136
1986 279 2672 -2979
1987 280 2667 -3389
1988 281 2668 -3603
1988 281 2670 -3073
1989 279 2662 -2759
1992 282 2657 -3483
1992 282 2661 -3773
1995 282 2651 -3129
1994 283 2647 -2769
1994 281 2645 -3459
1996 284 2639 -3726
1997 283 2637 -3189
1999 283 2631 -2896
2000 285 2633 -3423
2000 283 2626 -3503
2003 285 2625 -3136
2005 288 2621 -3036
2006 287 2610 -3302
2006 287 2616 -3439
2007 285 2608 -3383
2011 287 2604 -3156
2013 288 2602 -3026
2014 288 2599 -3439
2015 289 2594 -3642
2016 288 2573 -3143
2019 289 2584 -2769
2021 291 2584 -3416
2023 290 2579 -3752
2024 289 2569 -3039
2024 289 2564 -2709
2028 292 2547 -3523
2031 294 2560 -3703
2033 294 2558 -3073
2033 293 2548 -2882
2034 292 2540 -3476
2037 294 2536 -3569
2038 295 2535 -3156
2041 294 2534 -2979
2043 295 2531 -3299
2043 296 2518 -3399
2047 297 2519 -3296
2049 296 2515 -3129
2049 296 2505 -3053
2049 298 2498 -3393
2052 295 2494 -3563
2054 297 2495 -3133
2055 297 2495 -2839
2056 299 2490 -3419
2056 298 2482 -3686
2057 298 2481 -3083
2061 300 2476 -2706
2062 300 2455 -3433
2064 302 2464 -3709
2065 301 2466 -3079
2066 301 2453 -2859
2070 302 2455 -3499
2070 303 2447 -3609
2074 304 2449 -3233
2076 303 2426 -3049
2076 303 2435 -3319
2080 306 2434 -3416
2082 307 2429 -3336
2085 308 2428 -3096
2086 307 2425 -2959
2087 307 2412 -3379
2091 309 2416 -3623
2093 310 2411 -3113
2095 313 2384 -2812
2097 311 2409 -3542
2097 310 2387 -3833
2101 313 2400 -3176
2104 314 2396 -2829
2106 314 2385 -3539
2107 314 2389 -3666
2109 312 2419 -3079
2113 314 2382 -2889
2114 317 2386 -3449
2117 319 2373 -3499
2118 318 2374 -3209
2119 316 2342 -3076
2123 319 2362 -3189
2124 320 2362 -3453
2127 321 2359 -3529
2129 320 2354 -3176
2132 322 2325 -2953
2134 322 2347 -3459
2137 324 2348 -3696
2138 323 2344 -3129
2140 325 2343 -2763
2140 324 2377 -3503
2145 327 2345 -3779
2147 328 2336 -3106
2149 328 2333 -2829
2151 328 2328 -3519
2153 327 2325 -3639
2156 331 2322 -3203
2158 332 2321 -3026
2160 332 2314 -3353
2162 332 2301 -3473
2163 330 2314 -3376
2165 333 2307 -3139
2167 336 2306 -3033
2171 334 2305 -3369
2172 335 2301 -3563
2173 336 2298 -3119
2176 337 2299 -2813
2177 336 2299 -3486
2178 339 2279 -3779
2179 337 2288 -3169
2180 336 2292 -2826
2186 340 2288 -3543
2185 341 2289 -3749
2188 341 2287 -3189
2190 340 2270 -2949
2191 342 2279 -3503
2195 345 2275 -3562
2197 344 2273 -3182
2199 345 2274 -3136
2200 344 2269 -3379
