=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.04 15:24:03 =~=~=~=~=~=~=~=~=~=~=~=
1941 331 2687 16
1940 333 2688 16
1940 332 2683 16
1939 332 2685 13
1939 331 2684 13
1940 333 2686 9
1940 333 2683 6
1939 333 2685 3
1939 332 2680 0
1939 332 2682 -3
1940 332 2682 0
1940 332 2688 3
1940 332 2684 0
1940 331 2681 0
1938 331 2679 3
1940 333 2686 6
1940 332 2681 3
1940 333 2675 3
1940 333 2682 3
1938 330 2684 3
1940 334 2692 3
1940 333 2686 3
1940 334 2680 9
1939 332 2684 9
1938 330 2688 3
1940 333 2689 6
1940 332 2687 9
1940 332 2685 6
1939 331 2684 6
1938 330 2691 3
1939 332 2681 -3
1939 332 2685 -3
1940 332 2685 6
1939 332 2688 13
1938 331 2683 13
1940 333 2673 6
1939 332 2684 6
1940 333 2688 13
1940 332 2666 9
1938 330 2684 6
1940 332 2687 0
1940 334 2690 0
1940 332 2685 3
1939 332 2689 3
1937 330 2685 9
1940 333 2681 6
1940 333 2707 0
1940 333 2684 -3
1941 332 2688 -3
1937 331 2688 0
1940 331 2684 3
1940 332 2689 6
1940 333 2685 6
1940 332 2711 3
1938 330 2682 0
1939 333 2684 3
1940 332 2685 3
1939 332 2685 3
1939 331 2686 6
1938 330 2691 3
1940 332 2683 3
1939 332 2685 6
1940 333 2684 6
1939 332 2686 3
1938 329 2680 9
1940 332 2688 9
1940 332 2684 0
1940 333 2678 3
1939 333 2687 6
1939 331 2684 9
1939 332 2685 13
1940 333 2687 9
1940 332 2681 6
1940 333 2689 9
1938 329 2673 6
1940 333 2678 -3
1940 332 2689 -3
1940 332 2683 -3
1939 332 2688 -3
1938 332 2682 0
1940 331 2683 3
1939 331 2674 3
1940 334 2688 0
1940 331 2678 3
1937 329 2687 3
1939 332 2691 0
1940 333 2690 0
1939 332 2678 3
1939 332 2685 9
1938 330 2687 13
1940 334 2685 6
1939 332 2685 0
1942 333 2684 0
1939 333 2677 3
1938 329 2684 3
1939 332 2671 0
1939 333 2686 0
1940 332 2670 0
1938 331 2685 0
1937 329 2681 0
1940 332 2676 3
1940 333 2688 6
1940 332 2679 3
1939 331 2687 0
1937 330 2681 6
1939 332 2691 3
1940 331 2685 -3
1939 331 2683 0
1939 331 2686 3
1938 330 2681 3
1940 333 2680 0
1939 332 2687 0
1940 333 2686 0
1939 333 2685 3
1938 331 2687 6
1940 332 2682 3
1939 332 2690 0
1941 332 2685 9
1940 331 2686 13
1938 330 2684 3
1939 332 2683 6
1939 333 2688 9
1940 333 2687 6
1939 332 2686 3
1938 331 2683 0
1940 332 2685 6
1940 334 2717 16
1940 332 2667 9
1939 332 2683 0
1937 331 2670 0
1940 331 2687 0
1940 331 2684 0
1941 334 2687 0
1939 333 2687 3
1938 330 2684 0
1941 332 2683 0
1940 331 2681 9
1940 333 2686 13
1939 331 2671 9
1938 331 2680 6
1940 332 2679 6
1940 331 2691 3
1941 332 2687 0
1942 331 2684 0
1938 331 2685 3
1940 334 2677 6
1941 332 2684 6
1940 333 2685 6
1940 331 2683 3
1939 330 2686 0
1942 333 2693 0
1941 332 2665 0
1941 332 2684 -3
1940 331 2683 -3
1939 329 2680 3
1941 332 2686 3
1940 333 2689 6
1940 333 2685 9
1939 332 2678 3
1938 330 2700 3
1941 331 2686 6
1940 332 2683 3
1941 332 2693 3
1938 333 2670 13
1939 329 2675 13
1940 333 2685 3
1940 333 2678 0
1940 332 2688 0
1940 332 2686 3
1939 331 2686 3
1940 333 2687 0
1940 333 2679 3
1942 333 2689 3
1940 331 2678 3
1939 331 2690 3
