=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.03 14:50:33 =~=~=~=~=~=~=~=~=~=~=~=
1947 299 2695 0
1947 299 2697 0
1945 298 2696 -3
1947 299 2697 -3
1948 300 2696 -6
1947 300 2698 -13
1947 299 2700 -6
1946 298 2699 0
1947 299 2702 -3
1947 299 2699 -3
1946 299 2700 0
1947 298 2693 3
1947 299 2700 3
1946 298 2693 0
1945 298 2694 0
1946 298 2699 -6
1946 298 2700 -6
1946 297 2696 0
1946 299 2699 0
1946 297 2695 3
1946 299 2695 3
1946 298 2701 -3
1946 298 2698 0
1946 299 2692 6
1946 298 2694 3
1946 298 2700 -3
1944 296 2701 -3
1945 297 2693 0
1946 298 2688 6
1946 299 2693 6
1945 298 2689 0
1944 298 2699 3
1945 298 2698 3
1945 298 2691 0
1946 299 2689 0
1945 298 2697 0
1946 299 2698 9
1946 299 2689 13
1945 297 2695 6
1945 297 2703 13
1945 297 2699 13
1945 298 2698 13
1945 298 2699 13
1945 298 2696 13
1946 299 2698 9
1946 298 2691 3
1945 297 2701 6
1946 298 2697 9
1945 298 2699 6
1945 298 2693 0
1946 299 2695 0
1945 298 2684 -3
1946 298 2698 -3
1945 298 2702 3
1945 297 2699 3
1945 299 2688 9
1945 298 2685 9
1946 299 2698 6
1943 295 2692 9
1945 297 2701 3
1945 298 2699 3
1945 298 2700 6
1944 297 2694 3
1945 297 2699 0
1945 299 2701 0
1946 299 2699 0
1946 299 2699 0
1946 298 2698 0
1943 296 2693 0
1945 297 2696 6
1945 298 2691 6
1945 298 2687 0
1945 298 2690 0
1945 296 2697 0
1945 297 2695 -6
1945 297 2696 -3
1945 297 2699 0
1944 298 2704 0
1945 297 2697 6
1945 298 2675 3
1946 297 2696 0
1945 298 2698 3
1944 296 2699 6
1946 298 2697 9
1946 298 2696 6
1944 298 2704 0
1946 297 2700 0
1946 299 2697 3
1945 298 2697 13
1945 298 2697 13
1944 296 2697 6
1945 297 2687 3
1946 298 2684 3
1945 297 2690 3
1945 297 2693 6
1945 298 2697 3
1944 298 2701 0
1945 298 2684 13
1943 296 2697 9
1945 297 2695 0
1944 296 2700 0
1945 298 2695 3
1943 296 2693 6
1946 299 2702 9
1946 299 2698 13
1946 299 2689 6
1946 299 2702 0
1945 298 2693 0
1945 297 2703 0
1945 298 2699 0
1947 298 2675 0
1945 297 2701 0
1945 299 2693 3
1945 297 2697 6
1943 295 2695 3
1946 298 2693 0
1945 298 2701 3
1945 297 2693 6
1945 297 2688 9
1944 299 2697 9
1945 298 2699 6
1945 299 2701 6
1944 296 2679 6
1945 298 2701 6
1946 298 2694 3
1945 298 2695 0
1945 298 2689 0
1946 298 2684 3
1944 298 2673 3
1945 298 2697 0
1945 298 2693 0
1945 296 2757 0
1946 299 2698 -3
1944 298 2699 3
1945 297 2691 6
1946 298 2695 0
1945 298 2694 0
1945 297 2696 0
1945 298 2698 0
1945 297 2699 3
1946 299 2700 3
1944 297 2696 0
1944 296 2697 3
1947 299 2698 6
1946 298 2698 6
1945 298 2698 3
1946 297 2699 6
1945 298 2696 9
1946 298 2698 6
1945 298 2696 3
1944 298 2670 0
1946 297 2699 3
1945 297 2689 3
1946 298 2697 0
1946 298 2697 0
1944 296 2696 6
1946 299 2693 3
1945 298 2696 0
1946 298 2700 6
1946 298 2700 3
1945 298 2698 0
1946 298 2699 3
1946 299 2697 13
1946 298 2699 9
1945 297 2694 0
1946 298 2696 6
1945 297 2692 6
1946 298 2699 3
1945 298 2704 0
1945 298 2699 -3
1946 299 2705 0
1944 296 2704 6
1945 298 2701 16
1945 298 2698 9
1944 296 2699 3
1946 298 2699 13
1944 297 2697 9
1944 296 2702 0
1944 296 2693 3
1946 297 2700 9
1946 299 2687 6
1946 298 2697 3
1946 298 2697 3
1946 298 2688 0
1946 299 2675 0
