=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.03 15:07:18 =~=~=~=~=~=~=~=~=~=~=~=
1931 294 2686 13
1931 294 2696 13
1931 293 2702 6
1930 292 2751 0
1930 294 2701 -3
1931 294 2706 0
1930 293 2703 3
1931 294 2701 0
1930 293 2691 0
1930 293 2703 0
1931 293 2745 3
1931 293 2701 0
1931 293 2699 0
1929 293 2705 6
1930 293 2692 3
1931 293 2701 0
1930 293 2701 0
1931 294 2701 0
1931 292 2690 6
1930 294 2680 13
1931 294 2698 9
1931 293 2700 6
1931 292 2700 6
1930 291 2690 0
1930 294 2724 0
1931 294 2700 6
1931 293 2697 6
1931 293 2698 -9
1929 292 2693 -9
1930 294 2691 23
1931 294 2700 33
1931 292 2695 13
1931 292 2686 3
1930 291 2690 6
1931 292 2727 6
1931 295 2702 3
1930 291 2700 0
1932 292 2699 0
1929 292 2695 0
1930 293 2700 0
1930 293 2701 13
1931 293 2698 23
1931 293 2702 9
1930 292 2697 0
1930 293 2699 0
1931 293 2697 0
1931 293 2703 3
1931 294 2699 6
1930 291 2699 16
1930 294 2681 23
1931 293 2704 13
1931 294 2701 6
1931 293 2699 9
1930 292 2698 13
1931 293 2702 19
1932 293 2704 19
1931 293 2701 13
1931 292 2699 6
1930 291 2696 9
1931 294 2683 16
1931 293 2703 6
1931 295 2700 0
1931 293 2690 3
1930 291 2672 16
1932 293 2696 19
1931 294 2688 9
1930 293 2699 6
1931 293 2703 13
1930 291 2693 13
1931 293 2700 3
1931 294 2702 0
1931 293 2697 -3
1931 292 2695 0
1930 291 2699 3
1931 293 2700 0
1931 293 2696 0
1931 293 2696 0
1931 292 2703 6
1930 291 2672 16
1930 293 2703 19
1930 293 2697 13
1930 294 2696 9
1931 293 2701 6
1930 291 2695 6
1930 293 2698 6
1930 293 2697 3
1930 293 2697 3
1931 293 2702 0
1930 291 2694 0
1930 293 2703 -3
1931 293 2706 3
1931 293 2701 6
1932 292 2701 6
1930 292 2702 9
1930 293 2692 6
1932 294 2709 6
1931 293 2685 3
1931 293 2693 6
1930 291 2701 9
1930 294 2698 6
1931 295 2692 6
1931 293 2701 3
1931 293 2689 3
1930 291 2688 6
