=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.03 15:15:41 =~=~=~=~=~=~=~=~=~=~=~=
2059 311 2687 0
2057 314 2690 0
2058 315 2691 -3
2061 312 2688 16
2063 314 2684 13
2065 315 2688 -3
2063 314 2686 -9
2063 314 2721 -3
2062 312 2681 3
2063 314 2682 3
2065 315 2690 0
2063 314 2687 0
2064 314 2675 0
2063 313 2663 3
2065 315 2679 3
2064 315 2688 -3
2064 315 2690 -3
2064 314 2685 -6
2064 313 2668 -6
2065 316 2686 -3
2066 316 2686 -6
2065 315 2680 -6
2065 314 2676 -6
2064 314 2676 -9
2066 314 2688 -6
2067 317 2696 0
2066 315 2688 0
2066 314 2693 0
2065 312 2676 0
2066 315 2683 0
2067 316 2686 0
2067 315 2684 0
2067 314 2686 0
2065 312 2679 3
2066 315 2688 6
2067 315 2683 3
2067 315 2677 3
2068 315 2689 3
2065 313 2677 3
2067 315 2686 0
2067 316 2689 59
2067 315 2687 23
2067 314 2681 -36
2066 313 2687 0
2067 315 2683 -6
2069 316 2678 -6
2069 315 2664 -3
2069 315 2684 -3
2067 313 2686 -3
2068 316 2688 0
2070 316 2686 0
2069 315 2681 -3
2069 315 2686 -3
2068 313 2686 3
2070 315 2686 6
2070 315 2689 6
2070 315 2685 -3
2071 315 2686 -6
2068 313 2685 0
2070 315 2675 0
2070 316 2689 6
2070 315 2683 9
2070 315 2684 3
2068 313 2677 0
2070 315 2679 9
2070 316 2688 6
2070 315 2684 0
2070 315 2686 6
2069 313 2657 6
2070 316 2687 3
2071 316 2680 -3
2070 315 2688 -3
2072 314 2690 0
2069 313 2683 0
2071 316 2685 0
2072 315 2692 0
2071 315 2684 3
2072 316 2682 3
2071 313 2684 -3
2071 316 2686 -3
2072 316 2688 0
2072 315 2687 3
2072 316 2684 0
2071 314 2683 -3
2073 316 2683 0
2074 316 2679 0
2073 316 2711 0
2074 315 2689 0
2071 315 2679 3
2073 316 2680 3
2075 317 2692 3
2073 316 2682 0
2074 315 2685 -3
2072 314 2682 3
2073 316 2683 6
2075 317 2691 3
2074 315 2687 3
2074 316 2687 3
2073 314 2684 6
2075 316 2681 6
2075 316 2686 3
2074 316 2680 3
2075 316 2685 0
