=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.03 15:23:51 =~=~=~=~=~=~=~=~=~=~=~=
1935 296 2701 13
1935 298 2696 3
1935 297 2700 3
1935 296 2696 3
1933 294 2696 0
1935 298 2699 -6
1936 297 2697 -6
1935 299 2698 0
1934 295 2699 3
1933 294 2695 0
1934 296 2698 0
1936 296 2688 13
1935 296 2698 16
1935 295 2696 16
1933 294 2701 23
1934 295 2691 -3
1935 296 2700 13
1935 296 2703 33
1935 296 2699 9
1933 293 2695 6
1934 296 2700 0
1934 297 2701 3
1934 298 2694 9
1933 295 2697 6
1933 294 2694 6
1934 296 2697 -9
1935 296 2700 -29
1934 296 2701 -9
1934 295 2678 3
1932 295 2698 3
1934 296 2693 6
1935 296 2685 3
1934 296 2702 6
1934 296 2695 13
1932 295 2682 13
1934 295 2697 6
1935 296 2698 -6
1936 296 2696 -9
1934 296 2695 -6
1933 295 2666 19
1934 295 2698 36
1934 297 2690 23
1934 296 2700 9
1934 296 2695 0
1932 293 2696 3
1934 295 2696 13
1934 297 2698 13
1934 296 2693 6
1935 297 2721 9
1933 294 2695 9
1934 295 2697 6
1934 296 2698 3
1935 296 2697 3
1935 295 2696 3
1933 294 2680 -3
1934 296 2695 -6
1934 297 2696 -3
1934 296 2695 0
1934 296 2695 3
1932 294 2700 6
1934 296 2695 3
1934 297 2698 0
1935 297 2695 0
1935 295 2714 0
1933 293 2697 0
1935 297 2695 0
1935 297 2726 9
1935 296 2698 9
1934 296 2694 0
1933 295 2693 6
1934 296 2700 9
1935 297 2688 3
1934 296 2697 6
1935 296 2698 9
1932 295 2702 9
1934 295 2699 3
1935 296 2690 0
1935 295 2700 3
1935 296 2702 0
1933 295 2693 6
1934 296 2692 6
1935 296 2685 6
1935 296 2698 6
1934 295 2697 0
1933 294 2699 0
1934 296 2704 0
1935 296 2706 0
1934 296 2699 3
1935 295 2698 9
1933 296 2698 3
1935 297 2688 0
1937 297 2699 3
1935 296 2699 0
1935 296 2697 0
1933 295 2691 0
1935 296 2684 3
1936 297 2701 6
1935 297 2702 3
1935 298 2677 -3
1934 296 2754 -3
1935 297 2698 0
1936 297 2700 0
1935 296 2699 0
1936 297 2700 0
1933 295 2699 0
1934 296 2697 0
1936 297 2699 0
1935 297 2700 0
1936 297 2697 3
1933 295 2691 6
1935 296 2691 9
1936 298 2696 6
1935 296 2682 0
1935 296 2698 3
1933 294 2691 6
1935 297 2694 6
1936 297 2694 3
1935 296 2687 3
1935 298 2703 3
1934 296 2678 3
1937 296 2696 6
1936 298 2688 3
1936 296 2693 0
1936 296 2702 0
1934 294 2697 0
1935 297 2696 6
1937 297 2695 6
1936 296 2697 3
1936 297 2693 0
1934 294 2699 0
1935 296 2693 3
1936 298 2688 0
1936 296 2750 0
1936 296 2690 3
1935 295 2694 3
1936 296 2690 0
1936 299 2699 0
1935 297 2694 0
1936 296 2699 0
1934 295 2694 0
1936 296 2696 3
1937 297 2685 3
1935 297 2697 3
1936 296 2697 3
1934 296 2697 0
1936 297 2694 3
1937 297 2694 3
1936 297 2693 6
1936 296 2695 6
1934 296 2700 3
1936 296 2698 6
1936 297 2700 6
1936 297 2700 6
1936 296 2690 6
1935 294 2667 3
1937 296 2696 3
1937 297 2704 3
1936 297 2698 0
1937 296 2699 3
1935 295 2696 3
1937 296 2688 3
1937 296 2694 6
1936 297 2685 3
1936 296 2665 3
1935 294 2695 3
1937 297 2690 0
1937 297 2692 3
1937 297 2697 3
1937 297 2680 0
1935 295 2694 0
1937 296 2690 6
