=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.03 13:56:32 =~=~=~=~=~=~=~=~=~=~=~=
1973 317 2693 6
1971 314 2690 6
1974 318 2695 9
1973 317 2700 6
1972 317 2696 0
1973 317 2699 9
1971 315 2694 9
1973 316 2689 0
1973 317 2693 0
1973 316 2698 3
1972 316 2676 0
1972 315 2681 0
1973 317 2693 9
1973 318 2692 9
1974 316 2695 3
1974 317 2689 13
1971 315 2692 23
1973 318 2693 19
1974 319 2693 9
1974 315 2695 0
1972 316 2697 6
1971 315 2693 6
1972 318 2666 0
1973 317 2750 9
1973 317 2689 9
1972 316 2689 0
1971 315 2687 3
1973 318 2693 6
1973 319 2693 6
1973 317 2694 9
1973 316 2696 16
1972 315 2690 16
1973 317 2695 9
1973 318 2696 9
1973 316 2693 6
1973 316 2694 3
1972 314 2693 9
1973 317 2697 13
1974 318 2691 6
1974 316 2690 3
1973 317 2670 3
1972 315 2699 9
1972 317 2691 13
1974 318 2691 3
1974 317 2692 6
1973 317 2691 9
1972 315 2694 6
1973 317 2694 9
1974 317 2686 3
1973 317 2696 0
1974 316 2692 3
1972 314 2689 0
1973 317 2695 0
1974 318 2694 3
1973 316 2698 6
1973 317 2698 6
1972 315 2696 6
1973 318 2695 6
1973 318 2698 0
1974 317 2666 3
1973 316 2697 13
1972 315 2696 9
1973 318 2695 6
1974 318 2697 3
1973 316 2696 3
1974 316 2692 3
1972 314 2695 3
1973 317 2698 3
1974 317 2694 3
1973 316 2701 6
1974 316 2692 6
1971 315 2696 9
1973 317 2697 6
1974 318 2697 3
1974 317 2698 16
1974 316 2692 19
1972 317 2689 6
1973 317 2696 0
1974 318 2698 -3
1973 318 2694 0
1974 318 2693 3
1971 316 2696 0
1973 316 2688 0
1974 319 2689 0
1974 318 2693 0
1974 316 2690 0
1972 316 2694 0
1973 317 2696 0
1975 318 2697 0
1974 317 2697 3
1974 318 2693 3
1972 316 2692 0
1974 317 2698 6
1975 319 2692 6
1974 318 2689 3
1974 316 2701 3
1973 316 2697 0
1974 316 2690 0
1975 317 2699 -3
1974 316 2691 -3
1973 317 2692 3
1971 315 2696 6
1974 318 2689 6
1974 318 2698 6
1973 317 2690 3
1974 316 2695 0
1972 315 2692 0
1973 317 2683 3
1974 318 2694 6
1974 316 2692 3
1974 317 2755 0
1972 315 2696 3
1974 318 2697 3
1974 318 2691 0
1973 317 2695 3
1975 316 2699 0
1972 314 2695 -3
1974 316 2699 3
1975 318 2690 9
1974 317 2694 6
1974 316 2693 0
1973 314 2696 0
1974 317 2693 3
1976 317 2695 9
1975 317 2679 6
1974 316 2693 0
1973 316 2693 3
1974 317 2694 9
1975 318 2698 9
1975 317 2693 6
1975 317 2695 3
1973 314 2690 3
1973 316 2724 6
1975 317 2681 3
1974 318 2700 -3
1974 317 2670 -3
1973 315 2690 0
1974 317 2691 0
1975 319 2696 0
1975 317 2694 0
1974 317 2681 0
1973 316 2690 9
1974 318 2686 13
1975 318 2696 3
1974 317 2670 3
1973 316 2694 9
1972 315 2692 9
1974 318 2692 6
1975 319 2699 3
1974 318 2702 0
1975 316 2697 0
1972 316 2696 -3
1974 318 2692 -9
1975 318 2696 -3
1975 317 2693 3
1974 317 2689 0
1973 314 2677 3
1974 318 2700 3
1974 318 2688 0
1974 317 2696 0
1975 316 2688 3
1973 316 2697 3
1975 317 2695 0
1975 320 2693 0
1974 317 2687 0
1975 317 2689 0
1973 315 2693 3
1974 318 2690 3
1975 318 2689 0
1975 317 2700 0
1975 317 2695 0
1973 316 2696 0
1974 318 2692 3
1975 317 2698 3
1974 317 2692 3
1975 316 2684 0
1973 315 2692 -3
1975 317 2689 0
1976 318 2683 0
1975 318 2697 0
1975 319 2688 3
1975 314 2692 3
1974 318 2696 3
1975 318 2697 9
1975 317 2693 6
1975 317 2697 3
1973 315 2695 6
1974 318 2695 3
1976 318 2688 0
1975 316 2698 0
1975 316 2689 3
1974 315 2693 9
1974 317 2696 13
1976 316 2680 6
1975 317 2691 3
1974 316 2699 3
1973 315 2692 3
1975 318 2695 6
1975 318 2693 6
1975 317 2704 6
1975 317 2690 0
1973 315 2693 -6
1975 318 2697 -9
1976 318 2696 -3
1975 317 2692 6
1975 316 2701 9
1973 315 2693 9
1975 317 2700 3
1976 318 2700 3
1975 318 2695 6
1976 317 2692 6
1973 316 2688 3
1974 318 2689 3
1976 318 2697 6
1975 318 2700 3
1976 320 2699 0
1974 315 2691 3
1975 318 2697 3
1976 319 2692 6
1975 318 2696 9
1976 317 2683 3
1974 316 2695 3
1975 318 2690 3
1975 318 2696 0
1975 317 2690 3
1975 316 2696 3
1974 316 2690 6
1976 317 2693 6
1976 318 2698 9
1976 316 2695 9
1975 316 2698 6
1973 315 2698 13
1976 318 2691 9
1976 318 2701 9
1975 317 2694 6
1975 317 2691 6
1974 315 2692 13
1976 318 2690 9
1977 318 2690 6
1975 318 2697 3
1975 316 2693 0
1974 314 2691 3
1975 317 2691 6
1977 318 2699 3
1976 317 2694 -3
1976 317 2693 -3
1974 315 2695 0
1976 317 2698 -1569
1977 319 2698 -3226
1975 317 2689 -3569
1975 315 2694 -3483
1976 315 2717 -3009
1976 317 2688 -3039
1977 320 2695 -3526
1976 318 2698 -3719
1977 317 2697 -3456
1975 316 2696 -3603
1979 317 2693 -3366
1977 319 2694 -3029
1978 318 2685 -3369
1979 318 2701 -3789
1978 317 2693 -3666
1982 321 2698 -3459
1986 323 2693 -3613
1990 322 2701 -3229
1995 325 2692 -2993
1998 324 2697 -3316
2006 329 2685 -3819
2013 332 2697 -3746
2020 335 2689 -3652
2028 337 2692 -3546
2035 339 2679 -3076
2047 344 2689 -3162
2053 350 2693 -3639
2059 353 2684 -3919
2070 355 2686 -3649
2079 358 2669 -3722
2091 366 2680 -3516
2105 370 2679 -3003
2117 374 2672 -3259
2130 379 2667 -3783
2144 384 2661 -3776
2157 392 2664 -3603
2172 398 2660 -3763
2183 406 2641 -3449
2198 410 2651 -3089
