=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.03 12:52:25 =~=~=~=~=~=~=~=~=~=~=~=
2024 354 2683 3
2026 355 2700 3
2026 356 2702 3
2026 357 2699 0
2024 355 2693 0
2026 356 2704 6
2025 356 2700 6
2026 355 2699 0
2026 356 2690 0
2025 354 2693 3
2026 356 2693 3
2026 356 2694 0
2023 353 2695 -3
2025 355 2696 0
2026 356 2740 3
2025 354 2700 0
2025 355 2695 0
2025 354 2701 -6
2025 355 2697 -3
2023 354 2687 3
2025 355 2695 0
2025 356 2703 0
2025 355 2695 3
2025 356 2698 6
2023 354 2698 3
2024 355 2699 0
2024 355 2700 3
2022 353 2691 3
2022 354 2700 3
2025 356 2693 3
2022 353 2697 0
2025 355 2705 13
2025 354 2700 19
2023 353 2693 13
2024 355 2700 16
2023 354 2697 16
2022 353 2699 13
2024 354 2700 13
2024 355 2685 9
2024 354 2697 6
2022 353 2698 3
2025 355 2704 -3
2024 355 2691 -3
2024 356 2689 0
2024 352 2695 3
2024 356 2688 3
2022 352 2699 0
2024 355 2696 -3
2022 353 2697 -3
2024 353 2698 0
2023 355 2700 -3
2024 354 2690 0
2024 353 2696 0
2023 356 2694 -6
2024 355 2745 -3
2025 355 2697 3
2023 352 2697 6
2022 352 2696 9
2024 354 2697 13
2021 353 2696 6
2023 353 2697 0
2024 354 2685 0
2022 353 2692 0
2022 355 2689 0
2024 356 2698 0
2022 352 2696 -3
2022 353 2692 0
2021 353 2696 3
2024 354 2677 3
2023 354 2688 6
2023 354 2668 9
2024 355 2693 6
2022 354 2699 3
2023 354 2693 9
2023 355 2689 16
2020 352 2701 9
2022 354 2696 0
2023 354 2700 0
2022 355 2697 3
2023 355 2699 3
2024 355 2698 0
2022 353 2695 -3
2023 355 2698 -3
2023 355 2700 0
2021 353 2684 -3
2022 355 2702 -3
2020 351 2698 0
2024 355 2697 3
2022 355 2696 0
2023 354 2691 -3
2023 353 2696 0
2022 355 2691 0
2022 354 2689 0
2022 355 2703 -3
2022 354 2703 -3
2022 353 2695 0
2020 352 2703 -3
2022 353 2703 -6
2022 355 2685 3
2019 351 2702 6
2021 354 2699 3
2022 354 2704 3
2019 351 2691 0
2020 353 2700 3
2019 352 2701 9
2019 353 2696 16
2020 354 2693 9
2017 351 2694 -3
2017 350 2687 3
2019 352 2700 19
2019 353 2697 19
2018 353 2695 9
2018 353 2698 13
2018 351 2698 9
2017 352 2696 3
2016 349 2685 6
2015 349 2698 6
2017 352 2700 3
2018 351 2699 6
2017 352 2696 6
2016 351 2701 6
2016 350 2694 9
2016 351 2702 3
2016 349 2692 3
2015 349 2701 6
2016 351 2700 3
2013 348 2699 0
2015 351 2697 3
2014 350 2700 6
2014 349 2699 6
2014 350 2702 6
2012 349 2693 9
2013 349 2694 6
2013 350 2694 0
2012 350 2697 6
2014 350 2699 6
2010 347 2692 3
2012 348 2689 3
2013 348 2701 0
2011 348 2698 -3
2009 347 2698 -3
2012 349 2690 3
2011 348 2696 6
2012 349 2689 3
2010 348 2700 0
2011 348 2697 0
2011 348 2699 0
2011 349 2698 0
2009 347 2696 3
2011 349 2691 6
2010 348 2699 3
2010 348 2701 -3
2009 346 2694 -9
2008 346 2697 -6
2009 349 2697 3
2007 345 2695 3
2010 346 2711 3
2008 348 2699 3
2008 345 2696 0
2009 348 2701 6
2009 348 2701 3
2007 344 2696 -9
2009 348 2680 -3
2009 348 2694 16
2007 346 2689 6
2009 347 2700 -3
2008 347 2695 6
2009 348 2699 6
2007 347 2694 6
2008 348 2703 0
2007 346 2700 -6
2005 345 2692 -3
2007 347 2700 0
2007 346 2694 0
2005 344 2692 0
2007 344 2674 0
2004 345 2694 -3
2006 347 2693 -3
2006 345 2696 0
2006 347 2698 0
2005 346 2696 0
2006 346 2698 3
2005 346 2695 6
2006 347 2688 3
2005 347 2684 0
2003 344 2696 -3
2005 345 2702 0
2004 344 2695 3
2005 345 2705 0
2005 345 2698 0
2002 344 2695 0
2006 345 2687 -3
2003 343 2697 -3
2005 344 2698 6
2004 345 2697 6
2002 343 2696 3
2003 345 2697 3
2004 344 2698 3
2003 345 2699 3
2003 346 2699 3
2001 342 2683 3
2003 345 2696 0
2003 345 2685 0
2002 344 2683 3
2003 345 2695 3
2002 345 2692 3
2003 344 2698 9
2003 345 2698 6
2001 342 2692 3
2001 342 2690 6
2002 345 2693 3
2001 342 2697 3
2002 344 2702 3
2002 345 2696 3
2002 344 2702 3
2001 344 2697 0
2001 344 2695 3
2001 343 2698 3
2002 344 2697 3
2000 342 2703 9
2001 343 2699 9
2001 344 2698 6
2000 344 2694 3
2000 343 2701 0
2001 345 2702 0
2001 342 2700 0
2002 345 2698 3
1998 343 2692 3
2000 344 2703 0
2000 345 2695 -919
2000 344 2695 -2839
2001 344 2697 -2996
1998 341 2684 -3006
2000 343 2700 -3002
2000 345 2701 -2973
1999 342 2701 -3023
2000 343 2699 -2979
1999 345 2697 -3139
2000 344 2700 -2939
2000 344 2702 -3112
1999 343 2696 -2966
2001 344 2698 -3079
2000 344 2702 -2929
2000 341 2699 -3013
2003 344 2693 -2959
2002 344 2698 -2983
2002 345 2699 -2959
2003 345 2704 -2962
2003 345 2702 -2979
2003 345 2700 -3059
2004 345 2698 -3006
2001 344 2687 -2959
2006 345 2688 -2916
2007 345 2705 -3009
2007 349 2670 -3009
2008 347 2696 -3079
2008 346 2687 -2922
2010 347 2692 -2996
