=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.04 15:14:56 =~=~=~=~=~=~=~=~=~=~=~=
1926 331 2686 0
1927 330 2687 0
1925 330 2687 0
1925 327 2686 3
1926 329 2688 13
1927 330 2674 16
1927 329 2684 16
1925 330 2688 9
1925 328 2669 3
1926 330 2685 16
1926 331 2687 16
1927 329 2745 6
1926 330 2685 3
1924 328 2685 3
1925 329 2690 9
1927 331 2686 9
1927 329 2687 3
1926 328 2683 0
1924 327 2688 3
1926 330 2685 13
1926 330 2685 13
1926 330 2688 3
1927 328 2681 0
1925 328 2713 13
1926 329 2685 43
1926 330 2690 -20
1926 330 2687 6
1926 328 2680 40
1924 326 2686 -13
1925 330 2689 6
1926 331 2685 3
1926 329 2685 -3
1925 330 2691 -3
1925 327 2684 0
1925 330 2692 -3
1926 329 2673 6
1926 329 2677 16
1925 329 2685 6
1924 328 2678 3
1926 330 2685 0
1926 330 2683 -3
1926 331 2683 -3
1925 331 2686 0
1924 328 2684 0
1927 330 2685 -3
1927 329 2682 6
1926 328 2682 0
1925 329 2685 0
1923 328 2686 13
1925 331 2671 6
1926 329 2676 0
1926 329 2685 3
1926 330 2686 6
1923 327 2687 3
1925 330 2678 0
1925 330 2681 0
1926 332 2685 0
1925 330 2684 0
1923 327 2686 -3
1926 331 2688 -3
1926 331 2692 0
1926 328 2667 0
1925 328 2682 0
1924 328 2683 0
1926 330 2679 0
1925 330 2692 0
1925 329 2687 6
1926 329 2685 9
1924 328 2688 3
1925 329 2683 9
1925 330 2688 9
1927 328 2666 0
1925 328 2684 3
1924 328 2688 9
1925 330 2689 6
1925 329 2689 -3
1926 330 2685 -6
1925 327 2678 -3
1924 328 2666 9
1926 331 2690 16
1925 331 2685 6
1926 329 2689 6
1925 331 2676 13
1924 327 2680 6
1925 329 2676 6
1925 331 2684 16
1926 330 2686 13
1925 329 2684 3
1924 328 2687 0
1926 330 2686 6
1926 330 2679 19
1927 330 2687 13
1925 329 2656 0
1924 327 2679 3
1926 330 2688 3
1926 329 2687 0
1926 329 2686 0
1926 330 2688 0
1924 328 2683 0
1926 327 2686 0
1926 329 2682 6
1926 331 2685 9
1925 330 2688 3
1923 328 2685 0
1926 331 2680 0
1927 330 2682 0
1926 329 2687 3
1924 330 2684 3
1924 327 2685 0
1926 329 2684 3
1926 329 2686 3
1926 329 2684 3
1925 330 2688 9
1925 328 2686 13
1926 329 2685 6
1926 331 2689 0
1926 330 2684 0
1926 330 2660 3
1924 328 2683 3
1926 329 2686 6
1926 330 2684 6
1927 331 2689 0
1926 329 2684 3
1924 327 2691 13
1926 329 2688 16
1927 331 2683 6
1927 331 2680 0
1925 329 2684 3
1925 328 2685 6
1926 330 2685 3
1926 330 2687 0
1926 330 2670 6
1926 330 2683 9
1924 328 2683 3
1926 331 2686 0
1926 330 2687 0
1926 329 2681 -3
1927 329 2687 -3
1924 328 2683 0
1927 329 2690 0
1927 329 2682 3
1926 330 2676 6
1926 329 2688 3
1924 329 2684 3
1927 331 2683 3
1927 329 2684 6
1926 331 2685 6
1926 329 2687 3
1925 328 2683 6
1927 329 2686 9
1926 331 2671 3
1927 330 2680 -3
1926 330 2703 0
1925 329 2673 3
1926 329 2688 9
1926 330 2684 6
1927 331 2677 6
1926 330 2657 6
1925 328 2674 3
1926 329 2684 0
1927 330 2681 -3
1927 330 2687 9
1926 330 2685 9
1926 328 2686 3
1927 330 2687 6
1926 329 2686 6
1926 330 2687 9
1926 329 2689 6
1926 328 2684 0
1926 331 2688 0
1927 331 2686 0
1927 331 2686 -3
1926 330 2692 -3
1925 330 2688 3
1927 329 2686 3
1927 330 2662 3
1927 330 2686 3
1926 329 2687 3
1925 328 2684 6
1927 329 2684 3
1926 330 2686 0
1927 330 2671 6
1926 329 2681 6
1926 328 2685 0
1928 329 2683 3
1926 330 2681 0
1927 330 2686 0
1926 329 2687 3
1925 328 2685 3
1925 330 2688 6
1926 330 2685 6
1929 329 2686 3
1927 330 2684 0
1926 327 2681 3
1927 331 2688 6
1928 331 2683 6
1927 330 2684 3
1927 328 2666 0
1926 327 2684 0
1927 330 2687 0
1927 332 2685 6
1927 330 2683 6
1928 329 2685 3
1927 329 2683 6
1927 330 2686 6
1927 330 2663 9
1927 329 2690 6
1927 329 2686 3
1926 328 2690 6
1927 329 2676 6
1927 331 2715 9
1927 329 2679 6
1927 331 2672 0
1925 327 2682 0
1928 330 2686 0
1929 331 2688 0
1928 329 2689 9
1927 329 2683 13
1927 328 2685 6
1927 330 2682 3
1927 329 2686 0
1927 329 2685 0
1927 330 2715 3
1927 327 2680 3
1927 329 2687 0
1927 330 2681 0
1927 330 2690 6
1927 330 2684 9
1927 329 2683 6
1928 331 2687 3
1928 330 2686 0
1927 332 2687 -3
1927 329 2675 0
1928 329 2670 0
1928 330 2684 -3
1928 331 2688 -3
1927 331 2704 -6
1927 329 2680 -3
1926 328 2687 0
1928 330 2685 3
1928 329 2683 0
1927 329 2686 3
1927 329 2684 9
1927 331 2681 -966
1928 331 2689 -2489
1928 331 2671 -3186
1928 332 2687 -3096
1928 330 2691 -3309
1926 328 2692 -3359
1927 329 2687 -3219
1928 330 2679 -3083
1928 330 2689 -3059
1928 331 2682 -3353
1928 326 2665 -3496
1931 330 2741 -3126
1929 330 2690 -2856
1929 332 2689 -3436
1929 330 2689 -3746
1928 328 2692 -3106
