=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.03 12:29:00 =~=~=~=~=~=~=~=~=~=~=~=
2264 401 2672 -3
2263 399 2673 0
2264 400 2669 0
2265 403 2676 -3
2265 402 2656 -3
2264 402 2675 6
2263 400 2670 6
2265 401 2681 0
2265 402 2675 0
2265 401 2677 0
2264 401 2672 0
2263 400 2673 0
2264 401 2676 3
2266 402 2672 9
2263 401 2674 9
2264 401 2668 3
2262 399 2673 6
2264 401 2670 9
2264 402 2671 3
2263 401 2673 -3
2264 401 2674 -6
2262 399 2647 0
2262 400 2669 6
2264 402 2673 0
2264 401 2666 -3
2263 401 2666 0
2261 399 2672 0
2263 401 2674 -3
2264 402 2675 0
2263 401 2671 3
2263 400 2674 0
2260 398 2660 0
2264 401 2671 0
2262 402 2675 3
2262 401 2674 3
2263 401 2671 3
2260 398 2664 0
2262 400 2719 -3
2263 402 2673 0
2263 400 2675 0
2263 400 2672 0
2260 398 2669 0
2262 400 2674 0
2263 401 2667 3
2262 400 2673 6
2263 399 2675 13
2262 398 2668 16
2261 400 2676 16
2262 401 2669 16
2262 400 2675 9
2262 400 2672 3
2261 398 2668 3
2262 400 2678 3
2263 401 2670 0
2262 400 2672 0
2262 399 2675 0
2260 398 2667 0
2262 400 2676 0
2263 400 2658 -3
2262 399 2663 3
2262 400 2675 6
2260 397 2672 0
2262 400 2674 0
2263 400 2670 0
2262 400 2671 0
2261 400 2678 0
2260 397 2673 0
2262 399 2673 0
2262 400 2674 0
2261 400 2675 3
2261 400 2679 3
2260 397 2670 3
2261 399 2675 3
2263 401 2673 3
2261 399 2676 3
2262 399 2675 0
2260 397 2656 6
2261 400 2654 6
2261 400 2672 -3
2261 399 2660 -3
2261 399 2674 0
2260 397 2655 0
2262 400 2726 0
2262 400 2651 0
2261 400 2656 0
2262 400 2675 0
2260 397 2674 0
2261 399 2676 3
2262 399 2666 3
2262 400 2672 3
2262 399 2666 3
2260 397 2670 0
2261 400 2667 3
2262 400 2676 9
2261 398 2677 13
2261 400 2676 9
2260 397 2672 3
2261 399 2673 0
2263 400 2675 9
2261 400 2671 9
2261 399 2673 0
2260 397 2672 0
2261 400 2675 0
2262 399 2674 9
2260 399 2663 9
2262 399 2670 0
2260 398 2672 0
2261 399 2665 0
2262 399 2674 3
2261 399 2670 -3
2261 400 2671 -3
2260 397 2675 6
2261 399 2675 3
2263 401 2673 3
2262 399 2659 0
2262 399 2672 3
2260 397 2678 6
2262 400 2672 0
2262 400 2671 3
2262 399 2671 6
2261 399 2676 6
2260 397 2669 3
2262 400 2673 0
2262 400 2671 3
2262 400 2672 3
2262 399 2672 0
2261 398 2672 0
2261 399 2676 0
2263 400 2676 0
2262 400 2678 0
2262 399 2696 0
2260 397 2661 13
2262 400 2676 13
2262 400 2669 0
2262 399 2663 0
2262 400 2670 3
2260 398 2673 0
2261 399 2666 -3
2262 401 2670 3
2261 399 2664 6
2262 400 2673 6
2260 397 2669 0
2262 399 2672 0
2262 400 2673 3
2262 399 2669 0
2263 399 2667 0
2260 397 2672 3
2261 399 2658 3
2263 400 2674 0
2262 399 2676 0
2262 399 2670 3
2260 398 2668 -3
2262 400 2672 -3
2263 400 2674 3
2262 400 2663 0
2263 399 2671 -3
2261 397 2673 -3
2262 399 2674 0
2263 400 2674 0
2263 399 2670 0
2263 399 2669 0
2262 397 2665 0
2262 400 2674 0
2264 400 2674 3
2262 400 2675 0
2262 400 2651 0
2261 397 2673 0
2262 399 2671 0
2263 400 2670 9
2263 399 2678 6
2262 400 2675 3
2262 398 2676 3
2263 399 2678 0
2264 400 2667 3
2262 399 2673 6
2262 400 2667 6
2261 397 2673 6
2263 399 2675 6
2263 401 2675 3
2262 400 2673 3
2263 398 2680 3
2261 397 2668 3
2263 399 2676 3
2263 400 2670 -3
2263 400 2676 -3
2263 399 2673 0
2261 398 2675 3
2263 399 2672 3
2264 401 2673 0
2263 401 2675 0
2263 399 2671 -3
2262 398 2675 -3
2263 400 2678 -6
2264 400 2661 -6
2263 400 2675 0
2264 400 2677 0
2262 399 2677 0
2264 400 2672 0
2264 401 2677 0
2264 401 2674 0
2263 400 2672 0
2262 398 2674 0
2264 400 2668 0
2264 400 2671 3
2264 401 2668 3
2264 399 2668 -3
2262 398 2664 -3
2264 401 2673 0
2265 401 2672 0
2264 399 2669 0
2263 399 2674 0
2262 397 2671 0
2263 400 2675 -3
2264 401 2672 -3
2264 400 2672 -3
2264 399 2673 -6
2262 397 2661 -3
2264 400 2675 -3
2265 400 2674 3
2264 400 2665 3
2265 399 2659 -3
2262 398 2675 3
2264 400 2676 6
2264 401 2672 9
2264 400 2669 9
2264 400 2673 3
2263 398 2659 0
2264 399 2673 0
2265 401 2669 -3
2264 401 2672 -3
2265 400 2670 0
2263 399 2672 0
2265 400 2728 0
2264 401 2673 0
2265 400 2695 3
2264 400 2671 3
2264 397 2676 -63
2265 401 2676 -1509
2265 401 2662 -3059
2265 400 2677 -3449
2265 400 2674 -3206
2264 398 2677 -3009
2265 400 2661 -3482
2266 401 2672 -3799
2266 401 2668 -3196
2267 401 2674 -2763
2266 400 2669 -3559
2268 402 2678 -3609
2269 404 2674 -3409
2270 403 2664 -3176
2271 403 2677 -3056
2270 401 2673 -3756
2273 405 2672 -3986
2275 407 2677 -3376
2275 407 2673 -2959
2277 406 2676 -3546
2277 405 2676 -3589
2280 409 2677 -3516
2282 410 2673 -3182
2284 410 2674 -2849
2286 410 2672 -3623
2285 409 2670 -3753
2288 411 2666 -3209
2291 413 2670 -2926
2292 414 2663 -3376
2294 412 2639 -3619
2294 413 2667 -3699
2298 414 2657 -3289
2301 417 2653 -2883
2302 416 2655 -3713
2303 416 2651 -3766
2304 416 2649 -3273
2306 417 2649 -3039
2303 424 2638 -3183
2309 417 2640 -3549
2308 420 2639 -3759
2310 417 2636 -3256
2312 420 2640 -2792
2317 420 2622 -3599
2316 420 2625 -3719
2318 421 2624 -3456
2319 419 2618 -3206
2322 423 2614 -3032
2325 424 2613 -3583
2327 425 2607 -3856
2329 425 2604 -3243
2330 424 2601 -2839
2334 425 2596 -3539
2336 426 2594 -3592
2338 428 2588 -3473
2341 427 2588 -3199
2342 427 2577 -2939
2345 428 2585 -3659
2348 432 2574 -3876
2350 432 2574 -3326
2353 430 2568 -2966
2353 430 2566 -3476
2357 433 2556 -3583
2361 434 2546 -3586
2361 435 2552 -3229
2364 435 2542 -2856
2365 432 2537 -3683
2368 438 2534 -3786
2372 439 2532 -3269
2374 439 2516 -3013
2377 440 2531 -3299
2378 439 2523 -3656
2381 442 2525 -3799
2384 443 2515 -3316
2386 444 2517 -2829
