=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.03 13:01:33 =~=~=~=~=~=~=~=~=~=~=~=
2005 332 2700 3
2004 330 2695 0
2005 332 2698 0
2006 333 2696 0
2005 332 2696 0
2005 331 2694 0
2003 330 2694 9
2004 332 2697 9
2006 334 2688 0
2004 331 2700 0
2005 332 2695 -3
2004 330 2698 0
2004 332 2693 3
2005 333 2696 0
2005 332 2696 -3
2005 331 2697 -3
2003 330 2687 0
2004 333 2698 6
2004 333 2696 6
2005 332 2683 -3
2005 331 2695 -6
2003 330 2691 -6
2004 332 2695 0
2005 332 2697 0
2005 331 2702 0
2004 332 2696 6
2003 331 2697 6
2004 332 2695 3
2005 332 2702 -3
2004 331 2694 3
2006 332 2702 13
2004 330 2695 6
2004 332 2694 0
2005 333 2684 0
2005 332 2695 6
2005 331 2694 6
2003 330 2697 0
2005 332 2696 0
2005 332 2699 9
2005 331 2695 16
2005 331 2695 13
2004 330 2693 3
2005 333 2699 9
2005 332 2698 23
2005 332 2699 9
2006 332 2701 3
2003 330 2693 3
2006 331 2696 0
2005 332 2691 3
2005 332 2706 9
2005 331 2724 6
2004 330 2695 9
2005 332 2684 13
2006 332 2697 13
2005 331 2691 16
2006 332 2670 6
2003 330 2700 3
2005 333 2698 13
2007 333 2698 9
2005 332 2721 6
2005 332 2688 9
2004 330 2697 6
2005 332 2701 13
2006 332 2692 16
2005 332 2702 13
2005 331 2695 6
2004 330 2699 0
2005 332 2698 3
2006 333 2701 3
2004 332 2693 3
2005 331 2698 9
2004 330 2751 16
2005 332 2675 13
2006 333 2697 3
2005 331 2697 3
2006 332 2691 9
2004 331 2690 6
2005 334 2691 0
2005 333 2698 3
2005 331 2697 3
2005 332 2695 0
2004 330 2694 0
2005 332 2696 0
2006 333 2699 0
2006 332 2703 0
2006 331 2698 6
2004 330 2698 6
2005 332 2693 3
2006 333 2696 3
2006 332 2693 0
2006 332 2699 6
2004 330 2698 6
2005 332 2701 0
2006 333 2701 0
2005 332 2694 0
2006 331 2697 0
2004 330 2696 3
2005 332 2699 3
2006 333 2700 0
2005 332 2691 0
2006 332 2698 0
2004 330 2694 0
2005 333 2701 3
2007 333 2694 3
2006 332 2726 0
2005 331 2692 6
2004 330 2698 6
2006 332 2693 0
